customer_id,age,marital_status,employment_status,city,household_dependents,monthly_income,credit_history_type,outstanding_liabilities,Total_Credits,Total_Debits
15992,61,Married,Self-Employed,Karachi,4,102164,No Credit History,0.0,373508.45,276984.9
15614,29,Single,Salaried,Karachi,1,204301,No Credit History,0.0,1820688.49,573905.64
33856,28,Single,Salaried,Karachi,1,103664,No Credit History,0.0,985369.53,300816.62
4402,57,Married,Salaried,Rawalpindi,3,399155,Thin File,2445747.5238571777,3699887.65,1008723.27
29061,52,Married,Self-Employed,Lahore,3,304901,No Credit History,0.0,1353191.24,822929.24
15559,25,Single,Self-Employed,Karachi,1,291838,No Credit History,0.0,1029525.4,761215.91
75959,40,Single,Self-Employed,Rawalpindi,2,586687,Thick File,33982991.33540868,1237918.4226125577,1215400.2378072946
69935,54,Married,Salaried,Faisalabad,5,728058,Thick File,39276389.25525227,6588566.0249983445,2206508.199839451
5656,54,Single,Self-Employed,Faisalabad,3,519924,Thick File,18801495.75364897,1316356.62,1970153.71
83043,32,Married,Self-Employed,Karachi,4,719848,Thick File,32004908.70236889,2851337.145600476,1846205.7771372965
12135,62,Married,Salaried,Lahore,4,141937,No Credit History,0.0,1299720.0699999998,398924.71
52363,37,Single,Self-Employed,Lahore,3,364346,Thin File,4442090.193600133,985702.8408384912,1293892.8709803035
38765,27,Single,Salaried,Karachi,1,847509,Thick File,37773255.62173835,7049934.7,2534780.85
37563,37,Single,Salaried,Islamabad,1,689740,Thin File,7083065.380664615,5849970.35,2183450.85
53946,27,Single,Salaried,Karachi,1,1202155,Thick File,48430194.06061832,11806378.11222216,3762624.4196978873
61353,39,Single,Salaried,Rawalpindi,1,266433,No Credit History,0.0,2236593.393850052,705614.908018225
49699,36,Single,Salaried,Islamabad,1,185519,No Credit History,0.0,1724010.02,569684.98
11206,22,Single,Salaried,Islamabad,1,52056,No Credit History,0.0,442877.18000000005,176148.97
25558,22,Single,Salaried,Islamabad,2,56149,No Credit History,0.0,545067.72,137310.03
38407,58,Married,Salaried,Islamabad,3,640047,Thin File,29561944.249600142,6000974.54,2300016.0
82800,57,Married,Salaried,Lahore,3,2452249,Thick File,138492840.7549811,21677834.829064205,7408431.582913443
60535,57,Single,Salaried,Lahore,2,2237426,Thick File,74221606.68979074,20719065.12671745,4253912.426281806
34921,63,Married,Salaried,Faisalabad,3,61659,No Credit History,0.0,588281.13,154260.53
10705,46,Married,Self-Employed,Karachi,3,317972,No Credit History,0.0,886904.04,834398.14
21292,31,Married,Salaried,Islamabad,3,422419,Thin File,5534886.630860907,3795175.36,1052352.46
58835,32,Single,Self-Employed,Karachi,1,639827,Thick File,7294409.623958505,1694285.7970178162,2230730.1339001227
46452,26,Married,Salaried,Karachi,6,153850,No Credit History,0.0,1396359.86,603166.38
22166,54,Married,Salaried,Lahore,3,458127,No Credit History,0.0,4526349.11,1507944.66
74391,32,Single,Salaried,Islamabad,3,951400,Thick File,46125041.88248254,8893418.865298169,2936324.3320409865
75085,51,Married,Salaried,Karachi,2,939239,Thick File,42826397.99952289,9142499.352858238,2665950.140508699
76455,57,Married,Salaried,Karachi,2,693443,Thick File,37902856.32931423,5985932.708127917,2147699.819421248
61363,27,Single,Salaried,Lahore,3,153299,No Credit History,0.0,1343340.6261476872,345226.7000090009
61763,53,Single,Salaried,Islamabad,1,153904,No Credit History,0.0,1356232.5237647495,365473.0168559824
42934,63,Married,Salaried,Karachi,4,57659,No Credit History,0.0,491494.96,137709.65
22214,32,Single,Salaried,Islamabad,2,488454,Thin File,3492522.0747327614,4146096.5,1250471.37
40319,29,Single,Salaried,Faisalabad,2,172513,No Credit History,0.0,1463743.65,707290.67
16017,59,Single,Salaried,Rawalpindi,5,505770,Thick File,26645998.7740396,4106285.2,1534323.31
30701,27,Single,Salaried,Islamabad,5,177019,No Credit History,0.0,1601998.56,327238.41
57909,39,Married,Salaried,Karachi,3,569661,Thick File,18290409.40469237,5167680.731144225,1382345.973991807
668,35,Married,Self-Employed,Lahore,3,248056,Thin File,1824588.316108552,655998.97,685872.24
21481,64,Married,Salaried,Rawalpindi,3,185747,No Credit History,0.0,1609698.88,678373.5800000001
62345,22,Single,Salaried,Karachi,1,121054,No Credit History,0.0,1108762.0053666765,396741.2825248732
48251,38,Single,Self-Employed,Karachi,1,715527,Thin File,41288421.2195228,3139305.93,1330161.11
49394,23,Single,Salaried,Rawalpindi,1,154824,No Credit History,0.0,1375902.49,460766.65
17356,63,Married,Salaried,Lahore,1,176201,No Credit History,0.0,1616481.8,516935.39
37846,65,Married,Pensioner,Lahore,4,156103,No Credit History,0.0,430556.0500000001,497247.36
9196,61,Married,Salaried,Faisalabad,3,72873,No Credit History,0.0,668010.73,152015.51
64896,64,Married,Salaried,Lahore,3,166355,No Credit History,0.0,1431923.860370895,554789.71573
7043,26,Single,Salaried,Karachi,6,2746962,Thick File,42830549.29729461,25161131.21,6706305.76
26729,43,Single,Salaried,Lahore,1,275149,Thin File,1879999.1144368977,2386370.81,757472.0
44266,65,Single,Salaried,Lahore,4,129823,No Credit History,0.0,1064475.98,439735.68
11631,25,Single,Salaried,Islamabad,1,297596,Thin File,881702.7301352443,2872528.45,836850.35
10079,46,Married,Salaried,Karachi,3,154306,No Credit History,0.0,1369149.21,452617.48
26049,38,Single,Salaried,Rawalpindi,2,639468,Thick File,14842907.289773878,5885450.61,1904260.74
67133,64,Married,Salaried,Lahore,3,158151,No Credit History,0.0,1506590.29028593,396085.7956371613
7306,65,Married,Self-Employed,Lahore,3,75921,No Credit History,0.0,266432.38,211389.08
50594,35,Single,Salaried,Faisalabad,1,766705,Thick File,24780690.88019825,6792876.587051035,2037136.4024229485
10969,60,Married,Salaried,Rawalpindi,1,544246,Thick File,8230024.563602141,4881240.93,1318494.15
46051,65,Married,Pensioner,Karachi,5,133088,No Credit History,0.0,419511.37,414179.68
74630,51,Single,Self-Employed,Lahore,1,695082,Thick File,25529062.921265017,2197332.914393405,2405310.915676292
61306,63,Married,Salaried,Lahore,4,160332,No Credit History,0.0,1560112.9744684135,404424.2680747317
30576,46,Married,Self-Employed,Karachi,6,779848,Thick File,20508426.87699384,1611112.7,2190737.3000000003
47943,57,Single,Salaried,Lahore,2,206348,Thin File,1904127.7971810747,1945234.87,679506.5700000001
73379,37,Single,Salaried,Islamabad,4,2915755,Thick File,145023699.53933,27377302.236373127,7768069.061420641
47830,33,Single,Salaried,Faisalabad,1,236057,Thin File,1897031.6168333355,2205542.55,659022.08
3687,46,Married,Salaried,Karachi,3,747952,Thick File,9814910.360531235,7000962.09,2724414.16
71817,40,Married,Self-Employed,Islamabad,3,740170,Thick File,26423265.209964696,2028813.9635552824,2658705.908310661
319,39,Single,Salaried,Karachi,1,291962,Thin File,1069465.2451074463,2459294.09,506526.76
44477,50,Single,Self-Employed,Islamabad,3,101087,No Credit History,0.0,235077.7,323452.14
13463,27,Married,Salaried,Rawalpindi,5,76447,No Credit History,0.0,745811.32,242691.46
48918,47,Single,Salaried,Islamabad,1,565164,Thin File,32802359.84940796,5255237.35,1887315.79
48787,55,Married,Self-Employed,Faisalabad,4,480971,Thin File,8581345.837623173,1382961.66,1330982.62
3445,30,Single,Self-Employed,Islamabad,1,793023,Thin File,9890275.774760984,2754211.76,2289000.77
6615,28,Single,Self-Employed,Karachi,2,267420,No Credit History,0.0,501742.1,560472.3
29395,57,Single,Salaried,Karachi,2,2273505,Thick File,132988337.55394784,21489467.49,6293521.27
48041,29,Married,Salaried,Faisalabad,3,280089,Thin File,1837660.037378388,2570994.33,879787.22
14616,64,Married,Pensioner,Lahore,3,77729,No Credit History,0.0,245587.26,188295.9
55818,31,Married,Self-Employed,Karachi,1,700500,Thick File,12952650.05238255,2137797.376575606,2258368.641901708
40957,49,Married,Salaried,Rawalpindi,3,710341,Thick File,5012608.328363579,5918780.06,1472548.29
47046,23,Single,Salaried,Karachi,1,167248,No Credit History,0.0,1638438.95,461267.18000000005
2737,28,Single,Salaried,Islamabad,1,131132,No Credit History,0.0,1287649.45,426672.16
64126,32,Single,Salaried,Lahore,1,191576,No Credit History,0.0,1759170.34000481,532743.91576467
66086,38,Married,Salaried,Rawalpindi,3,116954,No Credit History,0.0,849009.9754194902,310195.54112172493
29266,27,Single,Self-Employed,Karachi,1,269126,Thin File,693262.4942207785,1327753.27,791504.47
27516,24,Single,Salaried,Karachi,1,126732,No Credit History,0.0,1071730.36,442306.2
72387,37,Married,Salaried,Faisalabad,2,626563,Thick File,33765746.687040456,5423212.393531663,1568644.394546553
57109,48,Single,Salaried,Islamabad,2,2326146,Thick File,50360708.192250215,21534319.995781444,7133172.119894628
47771,63,Married,Salaried,Karachi,3,76931,No Credit History,0.0,650665.9600000001,262874.17
18563,30,Single,Self-Employed,Islamabad,1,249021,Thin File,2003204.6755716463,637181.64,702311.97
7434,47,Married,Salaried,Lahore,3,419767,No Credit History,0.0,3544263.35,934207.54
80302,47,Single,Salaried,Karachi,2,733667,Thick File,40249993.50574253,7020002.925813443,2084588.098118837
16417,59,Single,Salaried,Rawalpindi,3,526954,Thick File,14256771.141336886,4704593.88,2238149.09
57723,48,Single,Salaried,Lahore,1,2954953,Thin File,109928823.85239416,27755970.632235818,8400473.594337298
30215,35,Married,Self-Employed,Lahore,5,407742,Thin File,6314668.292492469,1516789.83,614211.52
56096,58,Single,Self-Employed,Faisalabad,1,394606,Thin File,3100829.466298052,1080861.9053707332,1259661.6020664317
66271,64,Married,Salaried,Karachi,5,153784,No Credit History,0.0,1338734.8018798197,352603.42352476844
34088,65,Married,Salaried,Rawalpindi,3,187775,No Credit History,0.0,1687437.74,683450.46
57102,38,Single,Salaried,Karachi,2,2413648,Thick File,89459619.10700256,22279692.239373624,8201320.458687885
36497,33,Married,Salaried,Lahore,6,1300760,Thick File,67892181.64511608,11616667.16,4093469.51
44434,23,Single,Salaried,Islamabad,1,86363,No Credit History,0.0,724846.63,262259.93
80014,41,Single,Salaried,Lahore,1,684117,Thick File,35922736.05065885,5770286.583320367,2149628.088420845
74266,37,Married,Salaried,Rawalpindi,3,525464,Thick File,27252974.986712463,5265328.723945759,1566571.2817270264
75144,44,Married,Self-Employed,Karachi,1,720798,Thin File,36799514.91598711,2073906.220409121,2369470.182601578
47904,50,Married,Salaried,Rawalpindi,6,533434,Thick File,23830494.10108366,5816888.08,1483841.71
4238,37,Single,Self-Employed,Karachi,1,566995,Thick File,24581183.67512465,1856250.96,1718543.2400000002
6266,50,Single,Salaried,Islamabad,1,2194550,Thin File,78699103.04398128,20265002.52,7691086.7
76240,33,Single,Self-Employed,Islamabad,1,627000,Thin File,26863219.83675132,1979632.5471870904,2446162.8544338234
52511,45,Single,Salaried,Karachi,2,746848,Thin File,17107753.8909412,6659710.268770005,2198031.223734428
82906,49,Single,Salaried,Lahore,3,1607373,Thick File,92641999.24985924,14849199.788834596,5666115.577694098
41497,26,Single,Salaried,Islamabad,3,2343711,Thick File,64680101.19714612,22556959.88,7628200.880000001
6826,24,Single,Salaried,Faisalabad,5,91476,No Credit History,0.0,815572.85,330237.26
65826,47,Married,Salaried,Lahore,2,153832,No Credit History,0.0,1413507.9034634535,625507.432042533
76447,47,Single,Salaried,Lahore,5,986807,Thick File,49295486.042578734,9355998.59378849,2574631.0036060736
72832,44,Single,Salaried,Karachi,4,1550449,Thick File,81790275.70986633,15983708.952125777,5285791.734290555
79997,35,Single,Salaried,Faisalabad,1,556772,Thick File,27806136.77131072,4936036.263823194,1665701.7558130017
52992,48,Married,Self-Employed,Lahore,2,623925,Thin File,17535446.57665582,1470131.5524961362,1589667.3491158949
23994,60,Married,Salaried,Lahore,3,1994778,Thin File,40270640.97463273,17277723.53,5089196.220000001
7580,65,Married,Pensioner,Lahore,3,132238,No Credit History,0.0,347677.47,379920.99
28116,36,Single,Salaried,Karachi,1,1328244,Thick File,78922681.09083858,11437592.02,4069451.78
3335,62,Married,Salaried,Rawalpindi,4,119783,No Credit History,0.0,1109912.82,240655.02
47171,62,Married,Pensioner,Karachi,5,197675,No Credit History,0.0,440063.61,410968.11
1705,62,Single,Pensioner,Rawalpindi,3,150483,No Credit History,0.0,384461.3,678537.04
58022,48,Single,Self-Employed,Karachi,2,303753,Thin File,3296261.464345356,961195.7389635404,791707.1089878604
35931,28,Married,Salaried,Faisalabad,3,242358,Thin File,4343654.872020603,2176448.13,714372.06
76647,51,Married,Salaried,Rawalpindi,3,787101,Thick File,45481289.46710348,7000105.297027201,2030980.882159345
13277,24,Single,Salaried,Faisalabad,1,195100,No Credit History,0.0,1711236.94,442190.37
48631,56,Married,Salaried,Lahore,3,763974,Thick File,36717242.98003625,5808228.79,2117185.65
23787,61,Married,Salaried,Karachi,4,130119,No Credit History,0.0,1112464.34,289172.57
14573,24,Single,Salaried,Karachi,1,176682,No Credit History,0.0,1643136.61,539999.37
46220,65,Married,Self-Employed,Karachi,5,189818,No Credit History,0.0,529208.31,643494.89
13572,56,Married,Self-Employed,Lahore,3,297271,Thin File,4059048.721073911,847995.65,671645.44
60546,28,Single,Salaried,Lahore,2,767326,Thin File,26478666.834930867,7574374.4010261,2256629.556924387
40656,62,Married,Pensioner,Lahore,3,158631,No Credit History,0.0,442680.71,737788.09
23854,29,Single,Salaried,Karachi,1,54808,No Credit History,0.0,511551.39,133953.51
12619,49,Married,Salaried,Rawalpindi,3,228345,Thin File,2271416.4789741826,2055299.01,536357.8400000001
58161,54,Married,Self-Employed,Faisalabad,3,393786,Thin File,6281380.579951332,879797.5308436702,1341760.1850714388
6028,40,Married,Self-Employed,Lahore,3,397668,No Credit History,0.0,1021701.26,1110579.13
12017,27,Single,Salaried,Faisalabad,1,262691,Thin File,1399619.5864780557,2524645.79,778616.03
57344,28,Single,Salaried,Karachi,1,1209108,Thick File,45097905.45952215,10856024.59781921,2558877.3444623486
60061,36,Single,Self-Employed,Karachi,1,219410,Thin File,3428387.9071648708,499825.24392153707,638501.7973404524
33268,43,Single,Salaried,Lahore,1,1325611,Thick File,17113947.092225533,11310471.63,4100296.63
36266,62,Married,Salaried,Lahore,3,53388,No Credit History,0.0,493619.58,111767.01
82943,44,Married,Salaried,Lahore,4,1171285,Thick File,56048568.98139623,10589273.016269796,4169227.020860134
75609,25,Single,Salaried,Lahore,1,2911808,Thick File,131135768.45978566,24941425.509461883,8294177.623575939
76269,41,Married,Salaried,Karachi,1,1056756,Thin File,61279211.50806975,10521960.80930642,3342123.508123948
65020,63,Married,Salaried,Faisalabad,5,130560,No Credit History,0.0,1139591.2468002096,308243.60226276965
60109,35,Single,Self-Employed,Karachi,1,517695,Thick File,17003313.96303502,1136732.5483398128,1369445.3639327406
74418,41,Single,Salaried,Karachi,1,2153359,Thick File,126261742.0429262,19226312.79883792,5552345.214226012
32425,27,Single,Salaried,Rawalpindi,1,72188,No Credit History,0.0,617049.38,230828.46
24391,52,Single,Self-Employed,Islamabad,1,668473,Thick File,7581919.376094326,1994851.26,1565645.65
12402,34,Married,Salaried,Lahore,3,405056,Thin File,5770718.980321315,3461744.19,1282249.7
10718,65,Married,Pensioner,Lahore,4,72880,No Credit History,0.0,187171.22,252473.18
10552,65,Married,Pensioner,Karachi,4,70426,No Credit History,0.0,171807.14,200033.43
61043,22,Single,Salaried,Islamabad,1,117706,No Credit History,0.0,1138315.7874016028,411108.9499627929
27771,26,Single,Salaried,Karachi,1,2563763,Thick File,129780599.5483741,24627160.03,7651053.67
17122,33,Single,Salaried,Karachi,1,2402043,Thick File,29699545.19472464,18617821.42,7304276.09
38918,61,Single,Self-Employed,Karachi,3,84839,No Credit History,0.0,301086.21,250504.57
44777,28,Married,Salaried,Rawalpindi,3,189675,No Credit History,0.0,1763683.17,754010.27
28549,48,Married,Salaried,Rawalpindi,3,338268,Thin File,4817801.379815727,2795006.6,1036447.36
71243,41,Single,Salaried,Islamabad,3,625496,Thick File,35661398.655269355,5436704.465432967,2077769.029379
19539,33,Single,Salaried,Karachi,1,2838679,Thick File,119309515.57013482,24656107.21,8741133.92
38910,63,Married,Salaried,Lahore,6,106615,No Credit History,0.0,923004.57,259978.75
55391,28,Married,Salaried,Karachi,2,1631661,Thin File,50023037.72531299,13372093.271345906,5119773.936709448
12747,39,Single,Self-Employed,Lahore,1,793375,Thin File,7209162.77814265,2715592.79,2786583.94
37070,25,Single,Salaried,Karachi,1,217224,No Credit History,0.0,1713809.62,636662.6799999999
62919,36,Married,Salaried,Rawalpindi,1,195000,No Credit History,0.0,1755144.9925349036,479314.06335458736
13474,27,Single,Salaried,Rawalpindi,1,291337,No Credit History,0.0,2468595.93,886166.14
5526,40,Married,Salaried,Lahore,3,745499,Thick File,15213946.801658625,6769007.029999999,2758419.71
17943,57,Married,Self-Employed,Lahore,2,549582,Thick File,18444961.632896807,2076083.48,1762337.43
21367,53,Married,Salaried,Lahore,4,514924,Thick File,8015581.14505908,4840214.53,1200465.64
13375,48,Single,Self-Employed,Karachi,1,455760,Thin File,2637057.8301189533,1140761.55,1638221.26
49005,50,Single,Self-Employed,Lahore,1,362050,Thin File,4789662.448451022,1055372.52,1074156.47
76637,29,Single,Salaried,Karachi,1,2536390,Thin File,117278981.41122392,23212414.613791216,9941553.51481076
53465,36,Married,Self-Employed,Faisalabad,2,593213,Thick File,8743086.656689296,2252994.9697354687,1533763.820732759
65252,64,Married,Salaried,Karachi,4,52292,No Credit History,0.0,487952.8385749672,178222.91939306815
59288,37,Single,Salaried,Rawalpindi,2,684028,Thin File,20210758.74029248,6381759.72119448,2308002.253925753
43096,29,Single,Salaried,Islamabad,1,69723,No Credit History,0.0,615584.67,171374.7
37940,65,Married,Pensioner,Karachi,5,99094,No Credit History,0.0,248770.55,214281.86
83350,38,Married,Self-Employed,Karachi,2,765294,Thick File,30428682.387904443,2623035.211655723,2014681.111982145
64058,64,Married,Salaried,Rawalpindi,3,149580,No Credit History,0.0,1546259.531427042,382579.8262808169
